id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
248996,highway,3,0.93,45,dim,clear,True,True,evening,False,True,2,0.34
511130,urban,1,0.58,25,night,clear,False,True,morning,False,True,2,0.49
362948,rural,2,0.28,35,dim,rainy,False,True,evening,False,True,1,0.11
360065,highway,1,0.54,70,dim,clear,True,True,evening,False,True,0,0.44
271065,rural,3,0.65,45,night,foggy,False,False,evening,False,False,1,0.44
335720,rural,3,0.21,60,dim,clear,False,True,morning,True,True,1,0.27
90076,rural,4,0.15,25,night,foggy,True,False,morning,False,True,1,0.37
316743,rural,1,0.24,45,daylight,rainy,True,False,afternoon,False,False,1,0.18
248419,rural,3,0.97,35,daylight,clear,True,False,morning,False,False,2,0.42
406987,rural,3,0.62,70,daylight,foggy,False,False,morning,True,False,0,0.4
252039,rural,3,0.22,45,daylight,foggy,True,True,afternoon,False,False,1,0.15
17135,highway,4,0.14,70,daylight,foggy,True,True,afternoon,True,False,0,0.37
454619,highway,1,0.69,35,daylight,clear,False,True,morning,True,False,2,0.31
314722,urban,4,0.23,60,dim,clear,True,False,afternoon,False,False,1,0.28
453084,urban,3,0.48,60,daylight,foggy,True,True,afternoon,False,True,2,0.46
116834,rural,1,0.37,70,dim,rainy,True,True,evening,True,False,2,0.37
293425,urban,1,0.08,60,daylight,rainy,False,True,morning,False,True,1,0.2
196220,rural,2,0.78,45,dim,foggy,True,False,morning,True,False,1,0.4
385030,rural,2,0.65,35,daylight,rainy,False,True,evening,True,False,1,0.28
476279,rural,3,0.24,60,night,clear,True,True,afternoon,False,False,2,0.58
398779,urban,3,0.12,70,dim,rainy,False,False,evening,False,False,1,0.33
149957,rural,4,0.21,60,daylight,rainy,True,False,afternoon,False,False,2,0.34
368909,urban,2,0.16,35,dim,foggy,True,True,afternoon,True,False,0,0.17
274959,rural,2,0.3,25,dim,clear,False,False,evening,False,False,1,0.08
284200,urban,1,0.86,45,daylight,clear,False,False,morning,True,False,2,0.35
120235,highway,4,0.58,25,dim,foggy,False,False,evening,True,False,2,0.37
460340,rural,4,0.6,45,daylight,clear,False,False,evening,True,True,0,0.26
299731,highway,1,0.54,45,daylight,rainy,False,True,morning,False,False,1,0.35
72261,rural,4,0.06,70,dim,clear,True,True,afternoon,False,False,1,0.12
228003,urban,1,0.04,35,daylight,foggy,False,False,afternoon,True,False,1,0.07
503385,rural,1,0.77,35,night,rainy,False,False,morning,True,False,1,0.55
79109,rural,3,0.28,60,dim,clear,False,False,evening,True,False,1,0.23
379412,urban,2,0.07,45,night,foggy,False,True,morning,True,True,2,0.26
333804,highway,1,0.7,45,dim,rainy,True,True,afternoon,False,True,2,0.3
286598,urban,2,0.51,45,daylight,rainy,True,False,morning,True,False,2,0.25
157917,rural,1,0.3,25,dim,clear,True,False,morning,True,True,2,0.14
191495,rural,4,0.24,70,dim,rainy,False,False,morning,True,True,1,0.33
99870,urban,3,0.24,45,daylight,foggy,False,True,evening,True,False,0,0.06
440073,rural,2,0.33,60,dim,foggy,True,True,evening,False,False,1,0.37
108056,urban,2,0.79,60,dim,rainy,True,False,morning,True,False,2,0.59
342084,urban,1,0.82,45,daylight,rainy,False,False,afternoon,True,False,0,0.37
282783,urban,3,0.43,45,dim,foggy,True,True,evening,True,True,1,0.27
389436,urban,1,0.03,70,dim,rainy,True,False,afternoon,True,False,0,0.2
39221,rural,4,0.69,60,daylight,rainy,True,True,morning,True,False,0,0.51
287856,rural,4,0.33,25,daylight,foggy,True,True,morning,True,False,1,0.16
224570,urban,2,0.04,45,dim,foggy,False,True,morning,False,True,2,0.19
286376,highway,2,0.07,60,night,clear,False,True,afternoon,False,True,1,0.43
444090,urban,1,0.94,25,dim,clear,False,False,morning,True,False,2,0.34
471889,rural,4,0.38,25,dim,foggy,False,False,afternoon,True,False,1,0.15
86060,rural,4,0.35,45,night,rainy,False,True,afternoon,False,True,0,0.37
257683,rural,1,0.67,60,night,foggy,True,False,afternoon,True,True,3,0.8
198920,rural,1,0.16,25,night,rainy,True,False,evening,True,True,1,0.31
443491,rural,1,0.76,25,night,clear,False,True,morning,True,True,3,0.64
196267,highway,2,0.06,25,daylight,foggy,False,False,evening,False,False,2,0.04
92735,rural,1,0.59,25,dim,foggy,False,False,evening,False,False,2,0.31
268297,urban,2,0.13,45,dim,clear,True,True,afternoon,True,True,0,0.01
182439,rural,1,0.97,60,night,clear,False,True,afternoon,True,False,2,0.64
78157,highway,2,0.27,45,dim,foggy,False,True,evening,False,True,1,0.13
257312,urban,2,0.2,45,dim,clear,True,False,afternoon,True,True,2,0.12
437385,urban,3,0.09,60,dim,clear,False,False,evening,False,False,2,0.23
451911,highway,2,0.3,45,night,rainy,False,False,morning,False,False,1,0.36
504382,urban,1,0.71,70,dim,foggy,False,False,afternoon,True,False,2,0.6
511013,highway,1,0.57,35,daylight,rainy,False,True,afternoon,False,True,0,0.21
470534,rural,4,0.53,60,night,rainy,True,False,evening,True,False,1,0.65
47466,rural,4,0.53,70,night,foggy,True,False,morning,True,True,1,0.73
419572,rural,4,0.73,35,daylight,rainy,True,True,afternoon,True,False,3,0.49
250169,highway,3,0.88,35,dim,foggy,False,False,morning,True,True,0,0.35
297324,rural,3,0.12,45,dim,foggy,True,False,morning,True,False,2,0.15
396784,highway,4,0.83,35,night,clear,True,True,morning,True,True,2,0.51
384857,rural,4,0.84,45,dim,foggy,False,False,morning,False,False,3,0.46
470712,urban,3,0.84,25,night,foggy,False,False,evening,False,False,3,0.64
356847,urban,2,0.35,35,dim,rainy,False,False,afternoon,True,True,2,0.14
59743,highway,2,0.28,45,dim,rainy,True,True,afternoon,False,True,1,0.14
264465,rural,1,0.71,60,daylight,foggy,True,True,evening,True,True,0,0.55
48900,rural,1,0.59,45,daylight,clear,False,True,morning,False,False,0,0.29
190703,highway,4,0.53,35,night,foggy,False,False,afternoon,True,False,3,0.51
422816,rural,4,0.93,45,night,foggy,False,True,evening,True,False,2,0.62
70301,rural,3,0.75,70,dim,clear,False,True,evening,True,True,1,0.36
120673,urban,3,0.19,45,daylight,foggy,False,False,afternoon,False,False,1,0.24
96142,highway,2,0.33,25,daylight,foggy,True,False,afternoon,False,False,0,0.25
401433,urban,2,0.05,60,dim,foggy,True,True,evening,False,False,0,0.26
404736,rural,4,0.03,60,dim,rainy,False,True,morning,False,True,2,0.37
308986,highway,4,0.37,25,daylight,rainy,False,False,morning,False,False,0,0.23
439584,rural,4,0.1,25,dim,foggy,True,True,morning,True,False,1,0.14
479193,urban,2,0.15,35,night,clear,False,True,morning,False,False,1,0.18
474622,highway,2,0.01,35,daylight,rainy,False,True,evening,False,True,2,0.12
223518,rural,2,0.65,60,daylight,clear,True,True,evening,False,False,1,0.34
379548,highway,2,0.26,25,daylight,clear,False,False,morning,True,True,1,0.06
325770,rural,4,0.91,25,dim,foggy,False,False,morning,True,False,2,0.28
88794,rural,2,0.45,35,daylight,foggy,True,False,evening,True,True,1,0.19
444785,rural,2,0.84,60,dim,rainy,False,True,morning,True,True,2,0.45
238555,urban,3,0.29,45,night,clear,False,True,morning,True,True,2,0.3
172001,highway,2,0.16,70,dim,foggy,False,False,evening,True,False,2,0.41
455315,urban,2,0.25,35,night,foggy,False,True,evening,False,False,2,0.39
75672,urban,4,0.05,45,daylight,foggy,False,True,afternoon,True,False,1,0.18
61253,urban,1,0.89,60,dim,rainy,True,True,evening,False,True,3,0.58
154700,urban,3,0.95,60,dim,clear,True,True,morning,False,True,2,0.47
211602,urban,4,0.34,45,night,foggy,True,True,morning,False,False,0,0.43
478232,urban,3,0.21,60,dim,foggy,False,False,evening,True,True,0,0.32
93845,rural,2,0.85,45,night,foggy,True,True,morning,False,False,2,0.56
104472,urban,4,0.26,45,night,clear,False,False,morning,True,False,2,0.26
64671,highway,1,0.79,60,daylight,clear,True,False,evening,False,True,1,0.39
1827,highway,2,0.69,25,dim,foggy,False,False,morning,True,True,1,0.28
181981,rural,2,0.1,25,daylight,clear,True,True,afternoon,False,False,2,0.03
20203,rural,4,0.1,35,night,rainy,False,False,evening,False,False,1,0.39
153903,highway,1,0.3,35,daylight,foggy,True,True,morning,True,False,1,0.21
86876,highway,3,0.38,45,dim,clear,False,True,evening,False,False,2,0.02
422097,urban,1,0.43,35,night,foggy,False,False,evening,False,True,1,0.49
73256,urban,2,0.52,35,dim,clear,True,False,evening,False,False,1,0.24
213825,urban,2,0.94,25,daylight,foggy,False,True,morning,False,True,1,0.37
46356,highway,1,0.33,60,night,clear,False,False,morning,False,True,1,0.38
345211,urban,4,0.03,35,night,clear,False,True,afternoon,True,True,0,0.33
380,rural,2,0.22,60,dim,clear,False,False,morning,True,False,0,0.24
322971,urban,1,0.85,45,night,rainy,False,True,afternoon,True,True,1,0.51
199392,urban,2,0.12,25,night,rainy,True,True,morning,False,False,1,0.39
143935,highway,2,0.64,60,dim,clear,True,True,morning,True,True,1,0.39
459559,urban,3,0.75,35,night,foggy,False,True,afternoon,True,False,0,0.59
312253,highway,4,0.16,60,night,foggy,False,False,afternoon,False,True,1,0.52
378678,rural,3,0.14,25,dim,clear,False,True,morning,True,False,0,0.05
372878,rural,4,0.35,70,daylight,clear,True,True,morning,True,False,1,0.27
312179,highway,3,0.95,45,dim,foggy,False,True,morning,True,False,3,0.54
503842,highway,3,0.31,45,dim,foggy,False,True,morning,False,True,1,0.18
85977,highway,4,0.07,25,daylight,rainy,False,False,afternoon,False,False,1,0.12
64193,urban,4,0.17,70,dim,rainy,False,True,afternoon,True,False,0,0.23
101831,rural,1,0.68,70,daylight,clear,True,False,morning,False,False,1,0.46
369107,urban,4,0.36,70,night,clear,False,False,morning,True,True,2,0.39
110413,highway,3,0.75,45,daylight,rainy,True,True,morning,False,True,1,0.34
27677,rural,1,0.56,25,night,foggy,False,True,afternoon,True,True,1,0.51
136499,highway,1,0.29,60,daylight,rainy,True,True,evening,False,True,2,0.43
95737,rural,2,0.5,45,dim,clear,True,False,evening,True,True,0,0.23
108774,rural,4,0.1,60,dim,foggy,True,False,evening,True,False,0,0.32
427411,urban,2,0.81,25,night,foggy,True,True,afternoon,True,False,0,0.59
169301,urban,2,0.89,25,night,foggy,True,False,morning,True,False,3,0.57
8834,highway,4,0.9,25,daylight,clear,True,True,morning,False,True,2,0.27
315687,urban,1,0.38,70,daylight,foggy,False,False,evening,True,True,1,0.44
126424,highway,2,0.86,60,dim,clear,False,True,evening,False,False,0,0.54
57387,highway,4,0.75,35,dim,foggy,False,True,afternoon,True,True,0,0.37
200663,urban,2,0.89,25,daylight,clear,False,True,morning,False,True,1,0.32
439725,urban,3,0.49,45,daylight,rainy,False,True,evening,True,True,1,0.29
505788,urban,2,0.7,35,daylight,rainy,True,True,morning,False,False,2,0.35
427839,rural,3,0.21,60,night,rainy,True,False,morning,False,True,1,0.64
400987,urban,3,0.7,35,night,foggy,False,False,afternoon,False,False,3,0.64
430653,highway,2,0.13,45,night,rainy,False,False,afternoon,False,True,0,0.2
202291,rural,1,0.99,45,daylight,clear,False,False,morning,False,False,1,0.39
399818,highway,4,0.59,70,daylight,foggy,False,True,evening,True,False,1,0.39
62494,rural,4,0.65,70,dim,clear,False,True,afternoon,True,False,2,0.33
494827,urban,4,0.79,70,dim,clear,False,True,morning,True,True,1,0.49
10871,urban,2,0.84,60,dim,rainy,False,False,afternoon,False,False,3,0.74
190767,highway,1,0.93,60,daylight,foggy,True,True,afternoon,True,True,2,0.54
17468,urban,4,0.49,45,dim,foggy,False,True,evening,False,False,0,0.22
187702,rural,1,0.21,25,dim,clear,True,False,evening,True,True,1,0.03
324531,rural,1,0.42,60,dim,rainy,True,True,evening,False,False,1,0.49
130894,highway,4,0.86,45,night,clear,False,False,afternoon,True,True,1,0.47
208571,rural,3,0.34,45,daylight,rainy,False,False,evening,False,True,2,0.14
381828,rural,4,0.63,45,dim,clear,False,False,evening,True,False,2,0.24
257083,rural,2,0.57,45,daylight,clear,True,True,afternoon,True,True,2,0.19
8492,urban,3,0.2321,45,dim,rainy,False,True,morning,True,False,1,0.15
496207,rural,1,0.72,35,dim,clear,False,True,evening,False,True,0,0.18
386965,rural,3,0.43,70,night,clear,False,False,evening,False,False,1,0.69
227876,rural,2,0.48,70,dim,clear,False,False,evening,True,True,2,0.4
360764,urban,3,0.62,45,daylight,rainy,True,True,morning,True,False,3,0.42
143198,urban,2,0.38,60,dim,clear,False,False,evening,True,False,0,0.33
149305,rural,3,0.0,25,daylight,foggy,True,True,afternoon,True,True,0,0.08
461501,urban,4,0.85,25,daylight,foggy,False,False,morning,False,True,3,0.44
421959,highway,3,0.95,60,daylight,clear,True,True,morning,True,True,2,0.5
95970,rural,2,0.36,70,night,clear,False,False,afternoon,False,True,2,0.42
17777,urban,4,0.04,45,daylight,clear,True,True,afternoon,False,True,0,0.02
335172,urban,2,0.71,60,night,foggy,False,True,morning,True,True,0,0.77
341672,urban,2,0.74,60,dim,rainy,True,True,afternoon,True,True,1,0.53
399320,urban,4,0.0,25,night,clear,True,False,morning,False,False,1,0.22
6079,rural,2,0.98,70,night,rainy,False,False,afternoon,True,False,5,0.87
23604,urban,4,0.42,25,night,rainy,True,False,afternoon,True,True,1,0.44
166365,rural,4,0.71,25,night,clear,False,True,evening,True,False,0,0.44
208371,highway,1,0.11,60,daylight,foggy,False,False,afternoon,True,False,0,0.37
440563,highway,2,0.31,60,dim,rainy,True,False,evening,False,True,1,0.39
34918,rural,4,0.45,45,night,clear,True,True,morning,False,False,2,0.36
225215,rural,4,0.57,45,dim,clear,True,False,evening,True,True,1,0.08
185038,urban,1,0.46,35,dim,rainy,True,False,afternoon,False,True,1,0.24
284498,urban,3,0.49,35,daylight,rainy,True,False,morning,False,True,1,0.25
403106,highway,3,0.59,45,dim,rainy,False,True,afternoon,True,False,2,0.34
210181,urban,3,0.62,45,dim,rainy,False,False,evening,True,False,0,0.36
246434,rural,1,0.66,25,night,clear,True,False,morning,False,False,0,0.46
107604,highway,3,0.86,60,dim,clear,True,True,evening,True,False,0,0.41
43913,highway,2,0.98,25,dim,clear,False,True,morning,False,True,2,0.29
21220,highway,2,0.86,35,daylight,foggy,False,True,evening,True,False,1,0.32
385339,rural,3,0.59,70,night,clear,False,True,morning,True,True,0,0.61
42643,highway,4,0.7,25,daylight,rainy,True,True,morning,False,True,2,0.32
448602,rural,2,0.35,45,daylight,foggy,True,True,evening,True,False,1,0.17
434655,highway,4,0.26,45,daylight,foggy,False,True,evening,True,True,1,0.14
484048,highway,1,0.69,60,night,rainy,False,True,afternoon,True,True,1,0.6
250553,urban,2,0.99,60,night,rainy,True,True,evening,True,False,1,0.71
260178,rural,4,0.66,45,daylight,clear,False,False,morning,False,True,1,0.16
427273,highway,3,0.01,25,daylight,clear,True,True,morning,True,False,1,0.05
419223,highway,3,0.81,25,daylight,clear,True,True,evening,False,True,0,0.23
65866,highway,2,0.75,70,night,clear,False,False,evening,True,True,0,0.59
338943,rural,1,0.67,60,night,foggy,False,False,evening,True,True,0,0.77
47946,rural,3,0.52,70,night,foggy,False,False,morning,False,True,0,0.59
137027,urban,4,0.63,60,daylight,clear,True,False,evening,True,True,2,0.39
317969,highway,4,0.16,35,night,clear,True,False,morning,True,True,0,0.19
103762,highway,2,0.85,35,daylight,rainy,False,False,morning,True,True,1,0.34
332609,rural,4,0.23,25,daylight,rainy,False,False,afternoon,True,True,1,0.11
477352,urban,3,0.65,25,daylight,rainy,True,True,morning,False,True,1,0.34
418923,rural,2,0.21,60,dim,clear,True,False,evening,False,False,2,0.27
360134,rural,3,0.76,45,night,clear,True,True,afternoon,False,False,1,0.52
495569,urban,2,0.68,35,night,clear,False,False,afternoon,True,False,2,0.44
508887,urban,2,0.25,35,daylight,foggy,True,True,evening,False,False,2,0.15
126151,rural,2,0.68,25,daylight,foggy,True,False,morning,False,True,2,0.28
354651,rural,4,0.9,70,dim,rainy,False,False,evening,True,False,3,0.7
172210,urban,3,0.7,70,night,clear,False,False,morning,True,False,1,0.52
396289,urban,4,0.37,45,night,clear,False,False,morning,False,False,2,0.22
348721,urban,2,0.21,70,daylight,rainy,False,False,evening,True,False,0,0.37
71860,urban,1,0.79,25,dim,rainy,True,False,morning,True,True,0,0.41
478595,highway,3,0.17,70,daylight,foggy,True,True,afternoon,False,False,0,0.35
308591,rural,1,0.72,25,night,clear,False,True,morning,False,False,0,0.45
108128,highway,4,0.43,70,daylight,rainy,True,True,afternoon,False,True,2,0.48
147903,rural,4,0.32,35,dim,foggy,False,False,evening,True,True,1,0.28
71292,urban,2,0.2,35,dim,foggy,True,True,morning,True,False,1,0.27
289571,highway,1,0.24,45,night,rainy,True,True,evening,False,True,1,0.44
337145,urban,2,0.54,35,night,clear,False,True,afternoon,False,False,0,0.34
289967,urban,2,0.38,45,daylight,clear,False,False,evening,True,True,2,0.09
289433,urban,1,0.52,70,daylight,rainy,True,False,evening,True,False,1,0.42
515792,rural,4,0.49,45,dim,rainy,False,False,afternoon,False,True,2,0.2
34919,urban,3,0.9,35,daylight,clear,True,True,evening,False,True,0,0.28
479445,highway,4,0.01,25,night,foggy,True,True,evening,True,True,0,0.38
95818,highway,4,0.03,70,night,rainy,True,False,morning,False,True,1,0.57
457264,rural,4,0.79,60,daylight,rainy,True,True,evening,True,True,2,0.6
380329,rural,2,0.68,35,daylight,rainy,True,True,morning,False,False,2,0.21
393672,urban,2,0.55,25,night,foggy,False,True,morning,False,False,0,0.51
353652,urban,4,0.73,45,dim,foggy,True,False,afternoon,False,True,2,0.28
10407,urban,3,0.89,25,daylight,rainy,True,False,afternoon,True,False,3,0.45
168261,highway,1,0.77,70,dim,clear,True,True,morning,False,True,0,0.41
74750,urban,3,0.57,45,dim,clear,True,True,afternoon,True,True,0,0.19
382780,highway,4,0.17,70,daylight,rainy,False,True,afternoon,False,False,2,0.36
249694,urban,3,0.53,45,dim,foggy,True,True,morning,True,True,1,0.34
392790,rural,2,0.52,25,dim,clear,False,False,afternoon,True,True,1,0.15
153919,highway,2,0.43,45,daylight,clear,True,False,morning,True,False,1,0.12
52405,rural,1,0.9,60,dim,rainy,False,True,evening,True,True,0,0.58
352709,urban,1,0.63,70,dim,clear,True,False,afternoon,True,True,3,0.48
6993,rural,3,0.29,70,dim,foggy,True,True,morning,False,True,2,0.2
219302,rural,2,0.37,45,night,clear,False,True,evening,False,False,0,0.34
248536,rural,2,0.35,35,night,clear,True,False,evening,False,True,0,0.29
437855,highway,4,0.35,25,daylight,clear,False,True,morning,True,False,1,0.09
241032,rural,1,0.07,35,daylight,foggy,True,True,evening,False,True,0,0.13
480607,highway,2,0.81,35,daylight,rainy,False,True,afternoon,False,False,0,0.31
217266,urban,4,0.45,60,daylight,rainy,False,True,afternoon,False,True,2,0.47
10776,rural,3,0.47,60,daylight,rainy,True,False,afternoon,True,False,1,0.47
338183,highway,2,0.26,25,dim,foggy,True,False,morning,True,True,1,0.24
516395,highway,2,0.45,35,night,clear,False,True,afternoon,True,True,1,0.36
337582,highway,3,0.49,45,dim,rainy,True,False,morning,True,True,0,0.25
38857,highway,4,0.14,45,dim,clear,False,True,morning,False,False,1,0.11
402998,highway,3,0.37,35,daylight,rainy,True,False,evening,True,True,2,0.16
378171,highway,1,0.63,60,daylight,foggy,True,True,morning,True,False,0,0.38
